id_venda,data_venda,mes,ano,trimestre,dia_semana,categoria,produto,marca,preco_unitario,quantidade,desconto_percentual,valor_desconto,valor_total,custo_unitario,margem_bruta,forma_pagamento,regiao,cidade,canal_venda,avaliacao_cliente,devolvido
VND004820,2025-07-15,7,2025,3,Tuesday,Aspiradores,Aspirador Po 1200W,Xiaomi,295.92,3,0,0.0,887.76,165.29,391.89,Boleto,Centro-Oeste,Cuiaba,E-commerce,3.0,0
VND004821,2025-07-15,7,2025,3,Tuesday,Aspiradores,Aspirador Robot,Philips,1608.97,1,5,80.45,1528.52,789.42,739.1,PIX,Sul,Florianopolis,Loja Fisica,,0
VND004822,2025-07-15,7,2025,3,Tuesday,Fogoes,Fogao 5 Bocas Inox,Atlas,963.4,2,0,0.0,1926.8,574.96,776.88,Cartao Credito,Sudeste,Sao Paulo,E-commerce,5.0,0
VND004823,2025-07-15,7,2025,3,Tuesday,Lavadoras,Lava e Seca 11kg,LG,2733.34,2,0,0.0,5466.68,1531.94,2402.8,Cartao Debito,Sudeste,Belo Horizonte,App Mobile,4.0,0
VND004824,2025-07-15,7,2025,3,Tuesday,Fogoes,Fogao 6 Bocas,Electrolux,1298.84,2,0,0.0,2597.68,803.39,990.9,Cartao Debito,Centro-Oeste,Cuiaba,Loja Fisica,3.0,0
VND004825,2025-07-15,7,2025,3,Tuesday,Fogoes,Fogao 4 Bocas,Atlas,683.98,1,20,136.8,547.18,378.9,168.28,PIX,Nordeste,Recife,Loja Fisica,,0
VND004826,2025-07-15,7,2025,3,Tuesday,Lavadoras,Lavadora 10kg,Electrolux,1245.51,1,10,124.55,1120.96,723.9,397.06,PIX,Norte,Macapa,Televendas,3.0,0
VND004827,2025-07-15,7,2025,3,Tuesday,Tablets,"Tablet 11"" 128GB",Amazon,2149.19,2,0,0.0,4298.38,1168.16,1962.06,PIX,Sudeste,Rio de Janeiro,Televendas,,0
VND004828,2025-07-15,7,2025,3,Tuesday,Notebooks,Notebook Gaming RTX,Samsung,8092.96,1,0,0.0,8092.96,4117.41,3975.55,Cartao Debito,Norte,Manaus,Televendas,5.0,0
VND004829,2025-07-15,7,2025,3,Tuesday,Ar Condicionado,Ar 12000 BTU Split,Daikin,1696.17,1,0,0.0,1696.17,1027.66,668.51,Cartao Credito,Sudeste,Sao Paulo,Loja Fisica,5.0,0
VND004830,2025-07-15,7,2025,3,Tuesday,Televisores,"TV 43"" 4K",TCL,1857.88,1,0,0.0,1857.88,976.29,881.59,Financiamento,Sudeste,Guarulhos,E-commerce,,1
VND004831,2025-07-15,7,2025,3,Tuesday,Refrigeradores,Frigobar 80L,Consul,841.18,1,20,168.24,672.94,438.49,234.45,Financiamento,Sudeste,Rio de Janeiro,E-commerce,,0
VND004832,2025-07-15,7,2025,3,Tuesday,Smartphones,Smartphone Top 256GB,Apple,2530.17,1,15,379.53,2150.64,1314.34,836.3,Cartao Debito,Nordeste,Fortaleza,E-commerce,,0
VND004833,2025-07-15,7,2025,3,Tuesday,Fogoes,Fogao 5 Bocas Inox,Electrolux,987.47,1,0,0.0,987.47,536.06,451.41,Boleto,Norte,Macapa,E-commerce,3.0,0
VND004834,2025-07-15,7,2025,3,Tuesday,Lavadoras,Lavadora 10kg,LG,1151.78,1,10,115.18,1036.6,710.26,326.34,Cartao Credito,Sudeste,Sao Paulo,E-commerce,,0
VND004835,2025-07-15,7,2025,3,Tuesday,Notebooks,Notebook Gaming RTX,Dell,6964.36,1,0,0.0,6964.36,4209.14,2755.22,Financiamento,Norte,Belem,App Mobile,,0
VND004836,2025-07-15,7,2025,3,Tuesday,Micro-ondas,Micro-ondas 20L,Brastemp,326.12,1,0,0.0,326.12,185.75,140.37,Financiamento,Nordeste,Salvador,Televendas,4.0,0
VND004837,2025-07-15,7,2025,3,Tuesday,Fogoes,Fogao 4 Bocas,Electrolux,636.34,1,0,0.0,636.34,389.66,246.68,PIX,Sul,Florianopolis,Loja Fisica,5.0,0
VND004838,2025-07-15,7,2025,3,Tuesday,Smartphones,Smartphone Top 256GB,Xiaomi,2398.36,1,0,0.0,2398.36,1321.55,1076.81,Boleto,Sul,Curitiba,E-commerce,3.0,0
VND004839,2025-07-15,7,2025,3,Tuesday,Notebooks,Notebook i5 8GB,Acer,2325.67,1,0,0.0,2325.67,1326.6,999.07,Financiamento,Nordeste,Fortaleza,E-commerce,4.0,0
VND004840,2025-07-15,7,2025,3,Tuesday,Micro-ondas,Micro-ondas 30L,Panasonic,519.46,2,0,0.0,1038.92,309.89,419.14,PIX,Sudeste,Rio de Janeiro,E-commerce,,0
VND004841,2025-07-15,7,2025,3,Tuesday,Lavadoras,Lava e Seca 13kg,LG,3454.52,1,20,690.9,2763.62,1922.2,841.42,Boleto,Sudeste,Campinas,E-commerce,,0
VND004842,2025-07-15,7,2025,3,Tuesday,Fogoes,Fogao 6 Bocas,Atlas,1415.06,1,5,70.75,1344.31,788.11,556.2,Financiamento,Sudeste,Rio de Janeiro,Televendas,5.0,0
VND004843,2025-07-15,7,2025,3,Tuesday,Fogoes,Fogao 5 Bocas Inox,Consul,989.2,1,0,0.0,989.2,552.58,436.62,PIX,Nordeste,Recife,Loja Fisica,4.0,0
VND004844,2025-07-15,7,2025,3,Tuesday,Refrigeradores,Geladeira 500L French Door,Consul,5400.4,1,20,1080.08,4320.32,3019.51,1300.81,Cartao Credito,Sudeste,Rio de Janeiro,Loja Fisica,4.0,0
VND004845,2025-07-15,7,2025,3,Tuesday,Tablets,"Tablet 10"" 64GB",Apple,1277.73,1,0,0.0,1277.73,685.26,592.47,Financiamento,Sul,Curitiba,App Mobile,5.0,0
VND004846,2025-07-15,7,2025,3,Tuesday,Smartphones,Smartphone Premium 512GB,Apple,4812.23,1,20,962.45,3849.78,2866.35,983.43,PIX,Nordeste,Salvador,Televendas,5.0,0
VND004847,2025-07-16,7,2025,3,Wednesday,Notebooks,Notebook Celeron 4GB,Dell,1271.5,2,5,127.15,2415.85,707.61,1000.63,PIX,Centro-Oeste,Campo Grande,Loja Fisica,5.0,0
VND004848,2025-07-16,7,2025,3,Wednesday,Smartphones,Smartphone Entry 64GB,Realme,649.61,1,10,64.96,584.65,383.62,201.03,Boleto,Centro-Oeste,Goiania,Loja Fisica,4.0,0
VND004849,2025-07-16,7,2025,3,Wednesday,Smartphones,Smartphone Premium 512GB,Realme,5135.09,1,5,256.75,4878.34,2882.55,1995.79,Cartao Credito,Sudeste,Guarulhos,Loja Fisica,,0
VND004850,2025-07-16,7,2025,3,Wednesday,Refrigeradores,Geladeira 300L Frost Free,Brastemp,1853.2,3,15,833.94,4725.66,999.04,1728.54,Cartao Credito,Sudeste,Guarulhos,E-commerce,4.0,0
VND004851,2025-07-16,7,2025,3,Wednesday,Micro-ondas,Micro-ondas 32L Grill,Electrolux,713.78,1,5,35.69,678.09,372.06,306.03,Financiamento,Norte,Rio Branco,E-commerce,,0
VND004852,2025-07-16,7,2025,3,Wednesday,Lavadoras,Lava e Seca 13kg,Electrolux,3559.87,1,15,533.98,3025.89,1901.6,1124.29,Cartao Credito,Sudeste,Campinas,Loja Fisica,5.0,0
VND004853,2025-07-16,7,2025,3,Wednesday,Televisores,"TV 43"" 4K",Samsung,1690.98,2,0,0.0,3381.96,1022.16,1337.64,Financiamento,Sul,Porto Alegre,Loja Fisica,,0
VND004854,2025-07-16,7,2025,3,Wednesday,Fogoes,Fogao 6 Bocas,Atlas,1418.58,2,0,0.0,2837.16,750.63,1335.9,Cartao Credito,Sul,Porto Alegre,E-commerce,4.0,0
VND004855,2025-07-16,7,2025,3,Wednesday,Micro-ondas,Micro-ondas 20L,Brastemp,329.29,1,10,32.93,296.36,199.73,96.63,Cartao Debito,Centro-Oeste,Brasilia,E-commerce,4.0,0
VND004856,2025-07-16,7,2025,3,Wednesday,Televisores,"TV 43"" 4K",LG,1700.73,2,10,340.15,3061.31,1000.18,1060.95,Cartao Credito,Nordeste,Salvador,Loja Fisica,,0
VND004857,2025-07-16,7,2025,3,Wednesday,Fogoes,Fogao 4 Bocas,Atlas,678.39,1,0,0.0,678.39,376.02,302.37,PIX,Centro-Oeste,Brasilia,Loja Fisica,,0
VND004858,2025-07-16,7,2025,3,Wednesday,Ar Condicionado,Ar 24000 BTU Split,Daikin,3274.56,1,20,654.91,2619.65,1856.05,763.6,Cartao Credito,Sudeste,Sao Paulo,E-commerce,,0
VND004859,2025-07-16,7,2025,3,Wednesday,Aspiradores,Aspirador Vertical,Xiaomi,585.83,1,0,0.0,585.83,290.04,295.79,Cartao Credito,Sudeste,Guarulhos,E-commerce,4.0,0
VND004860,2025-07-16,7,2025,3,Wednesday,Ar Condicionado,Ar 9000 BTU Split,Samsung,1413.2,2,10,282.64,2543.76,780.31,983.14,Cartao Credito,Nordeste,Natal,Loja Fisica,4.0,0
VND004861,2025-07-16,7,2025,3,Wednesday,Tablets,"Tablet 10"" 64GB",Samsung,1103.36,1,0,0.0,1103.36,646.78,456.58,Cartao Credito,Norte,Belem,Televendas,4.0,0
VND004862,2025-07-16,7,2025,3,Wednesday,Televisores,"TV 55"" QLED",Samsung,2952.48,3,0,0.0,8857.44,1581.65,4112.49,Cartao Credito,Sul,Curitiba,Televendas,5.0,0
VND004863,2025-07-16,7,2025,3,Wednesday,Micro-ondas,Micro-ondas 20L,Electrolux,373.69,1,20,74.74,298.95,190.38,108.57,Cartao Debito,Sudeste,Rio de Janeiro,Televendas,5.0,0
VND004864,2025-07-16,7,2025,3,Wednesday,Ar Condicionado,Ar 24000 BTU Split,Samsung,3064.12,1,0,0.0,3064.12,1763.01,1301.11,Cartao Debito,Nordeste,Natal,Loja Fisica,3.0,0
VND004865,2025-07-16,7,2025,3,Wednesday,Notebooks,Notebook i7 16GB,Lenovo,3875.22,2,20,1550.09,6200.35,2414.09,1372.17,PIX,Nordeste,Fortaleza,Loja Fisica,4.0,0
VND004866,2025-07-16,7,2025,3,Wednesday,Refrigeradores,Geladeira 400L Duplex,Samsung,2864.94,1,20,572.99,2291.95,1528.81,763.14,Financiamento,Sudeste,Rio de Janeiro,Loja Fisica,4.0,0
VND004867,2025-07-16,7,2025,3,Wednesday,Televisores,"TV 65"" OLED",LG,5385.06,1,0,0.0,5385.06,3130.02,2255.04,Financiamento,Centro-Oeste,Brasilia,E-commerce,4.0,0
VND004868,2025-07-16,7,2025,3,Wednesday,Fogoes,Fogao 5 Bocas Inox,Electrolux,983.92,1,0,0.0,983.92,576.46,407.46,Cartao Credito,Norte,Rio Branco,Televendas,,0
VND004869,2025-07-16,7,2025,3,Wednesday,Micro-ondas,Micro-ondas 32L Grill,Electrolux,702.92,2,10,140.58,1265.26,382.67,499.92,Cartao Credito,Sudeste,Belo Horizonte,E-commerce,4.0,0
VND004870,2025-07-16,7,2025,3,Wednesday,Aspiradores,Aspirador Vertical,Electrolux,523.89,1,0,0.0,523.89,301.2,222.69,PIX,Sudeste,Guarulhos,E-commerce,,0
VND004871,2025-07-16,7,2025,3,Wednesday,Televisores,"TV 65"" OLED",LG,5329.93,2,20,2131.97,8527.89,2941.54,2644.81,PIX,Sul,Londrina,E-commerce,,0
VND004872,2025-07-16,7,2025,3,Wednesday,Ar Condicionado,Ar 9000 BTU Split,LG,1419.61,1,20,283.92,1135.69,807.92,327.77,Boleto,Centro-Oeste,Campo Grande,E-commerce,,0
VND004873,2025-07-16,7,2025,3,Wednesday,Aspiradores,Aspirador Robot,Xiaomi,1443.91,1,20,288.78,1155.13,852.66,302.47,Cartao Credito,Norte,Manaus,Televendas,,0
VND004874,2025-07-16,7,2025,3,Wednesday,Ar Condicionado,Ar 9000 BTU Split,LG,1364.83,1,5,68.24,1296.59,759.94,536.65,PIX,Sul,Florianopolis,E-commerce,5.0,0
VND004875,2025-07-16,7,2025,3,Wednesday,Notebooks,Notebook i5 8GB,Samsung,2331.8,1,5,116.59,2215.21,1318.74,896.47,PIX,Sudeste,Campinas,Loja Fisica,,0
VND004876,2025-07-16,7,2025,3,Wednesday,Smartphones,Smartphone Entry 64GB,Motorola,670.9,1,0,0.0,670.9,393.46,277.44,Financiamento,Sul,Curitiba,E-commerce,4.0,0
VND004877,2025-07-16,7,2025,3,Wednesday,Smartphones,Smartphone Entry 64GB,Xiaomi,731.5,2,0,0.0,1463.0,400.27,662.46,PIX,Sul,Florianopolis,Televendas,5.0,0
VND004878,2025-07-17,7,2025,3,Thursday,Televisores,"TV 32"" LED",LG,1011.13,1,5,50.56,960.57,532.26,428.31,PIX,Norte,Rio Branco,App Mobile,3.0,0
VND004879,2025-07-17,7,2025,3,Thursday,Tablets,"Tablet 8"" 32GB",Lenovo,681.51,1,0,0.0,681.51,399.0,282.51,Financiamento,Sudeste,Campinas,E-commerce,4.0,0
VND004880,2025-07-17,7,2025,3,Thursday,Notebooks,Notebook i7 16GB,Samsung,3978.82,1,20,795.76,3183.06,2366.31,816.75,PIX,Sudeste,Belo Horizonte,E-commerce,1.0,0
VND004881,2025-07-17,7,2025,3,Thursday,Televisores,"TV 55"" QLED",LG,3036.41,2,0,0.0,6072.82,1663.66,2745.5,Cartao Credito,Norte,Macapa,Loja Fisica,4.0,0
VND004882,2025-07-17,7,2025,3,Thursday,Aspiradores,Aspirador Robot,Electrolux,1440.63,2,10,288.13,2593.13,829.27,934.59,Cartao Credito,Sul,Curitiba,E-commerce,5.0,0
VND004883,2025-07-17,7,2025,3,Thursday,Lavadoras,Lava e Seca 13kg,Consul,3118.61,1,5,155.93,2962.68,1890.03,1072.65,PIX,Sudeste,Rio de Janeiro,E-commerce,4.0,0
VND004884,2025-07-17,7,2025,3,Thursday,Aspiradores,Aspirador Vertical,Philips,515.06,2,0,0.0,1030.12,315.29,399.54,Cartao Credito,Nordeste,Fortaleza,E-commerce,,0
VND004885,2025-07-17,7,2025,3,Thursday,Lavadoras,Lava e Seca 11kg,Consul,2878.29,1,0,0.0,2878.29,1567.06,1311.23,PIX,Centro-Oeste,Brasilia,Televendas,,0
VND004886,2025-07-17,7,2025,3,Thursday,Aspiradores,Aspirador Vertical,Black+Decker,536.12,1,10,53.61,482.51,312.59,169.92,Cartao Credito,Centro-Oeste,Brasilia,E-commerce,4.0,0
VND004887,2025-07-17,7,2025,3,Thursday,Lavadoras,Lavadora 12kg,Samsung,1495.15,1,0,0.0,1495.15,865.55,629.6,Financiamento,Sudeste,Rio de Janeiro,App Mobile,,0
VND004888,2025-07-17,7,2025,3,Thursday,Tablets,"Tablet 8"" 32GB",Apple,696.63,1,10,69.66,626.97,384.13,242.84,Cartao Credito,Sudeste,Campinas,Loja Fisica,5.0,0
VND004889,2025-07-17,7,2025,3,Thursday,Aspiradores,Aspirador Po 1200W,Britania,311.42,1,5,15.57,295.85,160.91,134.94,Cartao Credito,Sul,Londrina,Loja Fisica,3.0,0
VND004890,2025-07-17,7,2025,3,Thursday,Micro-ondas,Micro-ondas 20L,Electrolux,368.95,1,0,0.0,368.95,183.05,185.9,Boleto,Sudeste,Belo Horizonte,App Mobile,,0
VND004891,2025-07-17,7,2025,3,Thursday,Televisores,"TV 43"" 4K",TCL,1620.64,1,20,324.13,1296.51,973.18,323.33,Cartao Credito,Sudeste,Campinas,Loja Fisica,,0
VND004892,2025-07-17,7,2025,3,Thursday,Lavadoras,Lavadora 10kg,Electrolux,1214.28,1,0,0.0,1214.28,682.57,531.71,Cartao Credito,Sul,Londrina,Loja Fisica,2.0,1
VND004893,2025-07-17,7,2025,3,Thursday,Tablets,"Tablet 8"" 32GB",Positivo,645.0,1,20,129.0,516.0,372.85,143.15,Financiamento,Sudeste,Guarulhos,Televendas,5.0,0
VND004894,2025-07-17,7,2025,3,Thursday,Fogoes,Fogao 5 Bocas Inox,Atlas,1022.21,1,0,0.0,1022.21,552.67,469.54,Financiamento,Sul,Porto Alegre,App Mobile,5.0,0
VND004895,2025-07-17,7,2025,3,Thursday,Smartphones,Smartphone Entry 64GB,Apple,701.23,1,5,35.06,666.17,398.13,268.04,Financiamento,Sudeste,Rio de Janeiro,Loja Fisica,5.0,0
VND004896,2025-07-17,7,2025,3,Thursday,Micro-ondas,Micro-ondas 20L,Panasonic,325.71,2,0,0.0,651.42,194.07,263.28,Cartao Debito,Sul,Londrina,Televendas,,0
VND004897,2025-07-17,7,2025,3,Thursday,Refrigeradores,Geladeira 300L Frost Free,Electrolux,1817.84,1,15,272.68,1545.16,1037.82,507.34,Cartao Credito,Nordeste,Salvador,E-commerce,,0
VND004898,2025-07-17,7,2025,3,Thursday,Televisores,"TV 75"" 4K Smart",TCL,8229.71,3,10,2468.91,22220.22,4284.03,9368.13,Cartao Credito,Sudeste,Guarulhos,Loja Fisica,2.0,0
VND004899,2025-07-18,7,2025,3,Friday,Televisores,"TV 32"" LED",Samsung,975.79,1,10,97.58,878.21,554.04,324.17,Financiamento,Norte,Belem,App Mobile,4.0,0
VND004900,2025-07-18,7,2025,3,Friday,Tablets,"Tablet 8"" 32GB",Lenovo,639.15,1,0,0.0,639.15,372.88,266.27,Cartao Debito,Norte,Rio Branco,E-commerce,4.0,0
VND004901,2025-07-18,7,2025,3,Friday,Tablets,"Tablet 10"" 64GB",Apple,1179.3,1,10,117.93,1061.37,669.07,392.3,Financiamento,Centro-Oeste,Campo Grande,E-commerce,4.0,0
VND004902,2025-07-18,7,2025,3,Friday,Notebooks,Notebook i5 8GB,HP,2609.51,1,10,260.95,2348.56,1379.45,969.11,PIX,Nordeste,Recife,Loja Fisica,4.0,0
VND004903,2025-07-18,7,2025,3,Friday,Ar Condicionado,Ar 9000 BTU Split,Midea,1268.31,3,5,190.25,3614.68,798.11,1220.35,Cartao Debito,Sudeste,Guarulhos,App Mobile,3.0,0
VND004904,2025-07-18,7,2025,3,Friday,Tablets,"Tablet 8"" 32GB",Samsung,732.96,2,10,146.59,1319.33,400.57,518.19,Cartao Debito,Nordeste,Maceio,Loja Fisica,5.0,0
VND004905,2025-07-18,7,2025,3,Friday,Refrigeradores,Geladeira 300L Frost Free,Brastemp,1946.57,2,15,583.97,3309.17,993.28,1322.61,PIX,Sudeste,Sao Paulo,Loja Fisica,,0
VND004906,2025-07-18,7,2025,3,Friday,Televisores,"TV 75"" 4K Smart",Samsung,8112.9,1,0,0.0,8112.9,4324.87,3788.03,Boleto,Sudeste,Campinas,Televendas,5.0,0
VND004907,2025-07-18,7,2025,3,Friday,Tablets,"Tablet 8"" 32GB",Amazon,657.46,1,0,0.0,657.46,378.7,278.76,Cartao Credito,Sudeste,Rio de Janeiro,App Mobile,,0
VND004908,2025-07-18,7,2025,3,Friday,Fogoes,Fogao 6 Bocas,Consul,1312.79,2,0,0.0,2625.58,781.89,1061.8,Financiamento,Sudeste,Guarulhos,Loja Fisica,5.0,0
VND004909,2025-07-18,7,2025,3,Friday,Lavadoras,Lavadora 12kg,LG,1520.36,2,20,608.14,2432.58,906.7,619.18,Cartao Credito,Sudeste,Belo Horizonte,E-commerce,5.0,0
VND004910,2025-07-18,7,2025,3,Friday,Smartphones,Smartphone Mid 128GB,Motorola,1363.66,1,10,136.37,1227.29,738.65,488.64,PIX,Sul,Curitiba,E-commerce,4.0,0
VND004911,2025-07-18,7,2025,3,Friday,Lavadoras,Lavadora 12kg,Brastemp,1604.36,1,20,320.87,1283.49,874.04,409.45,PIX,Sudeste,Guarulhos,Loja Fisica,,0
VND004912,2025-07-18,7,2025,3,Friday,Micro-ondas,Micro-ondas 20L,Panasonic,353.78,2,10,70.76,636.8,195.49,245.82,Financiamento,Sudeste,Campinas,E-commerce,,0
VND004913,2025-07-18,7,2025,3,Friday,Notebooks,Notebook Celeron 4GB,Lenovo,1348.46,1,0,0.0,1348.46,734.89,613.57,Cartao Credito,Sudeste,Rio de Janeiro,E-commerce,5.0,0
VND004914,2025-07-18,7,2025,3,Friday,Lavadoras,Lavadora 12kg,LG,1537.33,2,0,0.0,3074.66,836.84,1400.98,PIX,Nordeste,Fortaleza,Televendas,5.0,0
VND004915,2025-07-18,7,2025,3,Friday,Smartphones,Smartphone Entry 64GB,Realme,644.4,2,5,64.44,1224.36,396.26,431.84,PIX,Nordeste,Fortaleza,E-commerce,,0
VND004916,2025-07-18,7,2025,3,Friday,Refrigeradores,Geladeira 500L French Door,Samsung,5128.36,1,0,0.0,5128.36,2995.52,2132.84,Boleto,Sul,Curitiba,Loja Fisica,4.0,0
VND004917,2025-07-18,7,2025,3,Friday,Micro-ondas,Micro-ondas 30L,LG,553.29,1,15,82.99,470.3,288.73,181.57,PIX,Sudeste,Belo Horizonte,Loja Fisica,,0
VND004918,2025-07-18,7,2025,3,Friday,Notebooks,Notebook Celeron 4GB,Samsung,1268.87,2,0,0.0,2537.74,721.73,1094.28,Boleto,Centro-Oeste,Campo Grande,Loja Fisica,5.0,0
VND004919,2025-07-18,7,2025,3,Friday,Smartphones,Smartphone Top 256GB,Samsung,2380.3,1,0,0.0,2380.3,1420.06,960.24,Cartao Credito,Sul,Curitiba,Loja Fisica,,0
VND004920,2025-07-18,7,2025,3,Friday,Lavadoras,Lavadora 12kg,Electrolux,1504.47,1,0,0.0,1504.47,863.33,641.14,Financiamento,Sul,Florianopolis,Loja Fisica,5.0,0
VND004921,2025-07-18,7,2025,3,Friday,Ar Condicionado,Ar 18000 BTU Split,LG,2619.94,2,10,523.99,4715.89,1387.52,1940.85,Cartao Credito,Sudeste,Sao Paulo,E-commerce,5.0,0
VND004922,2025-07-18,7,2025,3,Friday,Tablets,"Tablet 11"" 128GB",Apple,2151.54,1,0,0.0,2151.54,1217.83,933.71,PIX,Nordeste,Recife,Loja Fisica,,0
VND004923,2025-07-18,7,2025,3,Friday,Ar Condicionado,Ar 18000 BTU Split,Daikin,2222.28,1,20,444.46,1777.82,1315.26,462.56,Financiamento,Sudeste,Rio de Janeiro,Loja Fisica,,0
VND004924,2025-07-18,7,2025,3,Friday,Ar Condicionado,Ar 12000 BTU Split,LG,1764.93,1,5,88.25,1676.68,990.65,686.03,Cartao Debito,Sul,Porto Alegre,App Mobile,,0
VND004925,2025-07-18,7,2025,3,Friday,Ar Condicionado,Ar 9000 BTU Split,Midea,1372.98,1,0,0.0,1372.98,751.58,621.4,PIX,Nordeste,Maceio,Loja Fisica,4.0,0
VND004926,2025-07-18,7,2025,3,Friday,Micro-ondas,Micro-ondas 32L Grill,Electrolux,683.21,1,0,0.0,683.21,382.26,300.95,PIX,Sudeste,Sao Paulo,E-commerce,,0
VND004927,2025-07-19,7,2025,3,Saturday,Televisores,"TV 55"" QLED",LG,2866.95,1,10,286.69,2580.26,1572.42,1007.84,Boleto,Sudeste,Belo Horizonte,Loja Fisica,4.0,0
VND004928,2025-07-19,7,2025,3,Saturday,Micro-ondas,Micro-ondas 30L,LG,537.3,2,5,53.73,1020.87,315.54,389.79,PIX,Sul,Porto Alegre,Loja Fisica,5.0,0
VND004929,2025-07-19,7,2025,3,Saturday,Aspiradores,Aspirador Robot,Black+Decker,1408.35,1,10,140.84,1267.51,792.26,475.25,Financiamento,Sudeste,Guarulhos,Loja Fisica,5.0,0
VND004930,2025-07-19,7,2025,3,Saturday,Fogoes,Fogao 6 Bocas,Consul,1443.59,1,10,144.36,1299.23,781.34,517.89,Cartao Debito,Nordeste,Fortaleza,Loja Fisica,,0
VND004931,2025-07-19,7,2025,3,Saturday,Televisores,"TV 55"" QLED",Samsung,3175.89,1,10,317.59,2858.3,1691.44,1166.86,Cartao Credito,Sul,Curitiba,Televendas,5.0,0
VND004932,2025-07-19,7,2025,3,Saturday,Televisores,"TV 43"" 4K",LG,1944.19,2,0,0.0,3888.38,940.1,2008.18,Cartao Debito,Nordeste,Natal,Loja Fisica,,0
VND004933,2025-07-19,7,2025,3,Saturday,Lavadoras,Lavadora 10kg,Samsung,1209.24,1,5,60.46,1148.78,691.91,456.87,Financiamento,Sudeste,Sao Paulo,Loja Fisica,,0
VND004934,2025-07-19,7,2025,3,Saturday,Notebooks,Notebook Celeron 4GB,HP,1333.29,1,20,266.66,1066.63,707.03,359.6,Financiamento,Sudeste,Sao Paulo,Loja Fisica,4.0,0
VND004935,2025-07-19,7,2025,3,Saturday,Tablets,"Tablet 8"" 32GB",Apple,674.49,1,0,0.0,674.49,385.95,288.54,Boleto,Sul,Porto Alegre,App Mobile,,0
VND004936,2025-07-19,7,2025,3,Saturday,Tablets,"Tablet 11"" 128GB",Samsung,2008.58,1,5,100.43,1908.15,1209.5,698.65,Cartao Credito,Centro-Oeste,Anapolis,Televendas,2.0,1
VND004937,2025-07-19,7,2025,3,Saturday,Smartphones,Smartphone Mid 128GB,Motorola,1249.85,1,5,62.49,1187.36,684.52,502.84,PIX,Sudeste,Belo Horizonte,App Mobile,,0
VND004938,2025-07-19,7,2025,3,Saturday,Notebooks,Notebook Celeron 4GB,Dell,1309.5,1,10,130.95,1178.55,733.63,444.92,Financiamento,Sudeste,Belo Horizonte,Loja Fisica,5.0,0
VND004939,2025-07-19,7,2025,3,Saturday,Aspiradores,Aspirador Robot,Black+Decker,1554.96,1,10,155.5,1399.46,816.23,583.23,PIX,Sudeste,Campinas,E-commerce,5.0,1
VND004940,2025-07-19,7,2025,3,Saturday,Micro-ondas,Micro-ondas 20L,Brastemp,356.14,1,0,0.0,356.14,182.41,173.73,Cartao Credito,Centro-Oeste,Cuiaba,Loja Fisica,4.0,0
VND004941,2025-07-19,7,2025,3,Saturday,Refrigeradores,Geladeira 300L Frost Free,Electrolux,1881.36,2,0,0.0,3762.72,1011.12,1740.48,PIX,Sudeste,Campinas,E-commerce,1.0,0
VND004942,2025-07-19,7,2025,3,Saturday,Smartphones,Smartphone Premium 512GB,Samsung,5147.09,1,0,0.0,5147.09,2838.49,2308.6,Cartao Credito,Sudeste,Rio de Janeiro,App Mobile,,1
VND004943,2025-07-19,7,2025,3,Saturday,Ar Condicionado,Ar 12000 BTU Split,Springer,1674.99,1,0,0.0,1674.99,952.92,722.07,Cartao Credito,Sul,Florianopolis,E-commerce,4.0,0
VND004944,2025-07-19,7,2025,3,Saturday,Notebooks,Notebook i7 16GB,HP,3937.89,1,10,393.79,3544.1,2422.92,1121.18,Cartao Credito,Sul,Curitiba,E-commerce,4.0,0
VND004945,2025-07-19,7,2025,3,Saturday,Tablets,"Tablet 8"" 32GB",Apple,653.76,1,10,65.38,588.38,391.6,196.78,Boleto,Sudeste,Guarulhos,Loja Fisica,4.0,0
VND004946,2025-07-19,7,2025,3,Saturday,Aspiradores,Aspirador Vertical,Electrolux,524.2,1,5,26.21,497.99,309.23,188.76,PIX,Nordeste,Maceio,Loja Fisica,3.0,0
VND004947,2025-07-19,7,2025,3,Saturday,Tablets,"Tablet 11"" 128GB",Positivo,2273.93,1,0,0.0,2273.93,1177.2,1096.73,Cartao Credito,Sudeste,Guarulhos,App Mobile,5.0,0
VND004948,2025-07-19,7,2025,3,Saturday,Aspiradores,Aspirador Vertical,Britania,548.66,1,0,0.0,548.66,306.6,242.06,Cartao Debito,Nordeste,Salvador,App Mobile,2.0,0
VND004949,2025-07-19,7,2025,3,Saturday,Lavadoras,Lavadora 12kg,Consul,1575.28,1,10,157.53,1417.75,909.89,507.86,PIX,Sudeste,Belo Horizonte,E-commerce,5.0,0
VND004950,2025-07-20,7,2025,3,Sunday,Televisores,"TV 55"" QLED",TCL,3086.8,1,15,463.02,2623.78,1649.93,973.85,Cartao Debito,Nordeste,Fortaleza,Televendas,2.0,0
VND004951,2025-07-20,7,2025,3,Sunday,Televisores,"TV 75"" 4K Smart",Sony,8528.55,1,0,0.0,8528.55,4517.0,4011.55,PIX,Sudeste,Guarulhos,Loja Fisica,1.0,0
VND004952,2025-07-20,7,2025,3,Sunday,Notebooks,Notebook Celeron 4GB,Acer,1263.21,1,20,252.64,1010.57,684.48,326.09,Financiamento,Sul,Londrina,E-commerce,,0
