ClienteID,Idade,Genero,EstadoCivil,Dependentes,Escolaridade,RendaMensal,TipoEmprego,TempoEmprego,TipoCredito,ValorCredito,Prazo,HistoricoCredito,Inadimplente,Score
CLI001253,56,Feminino,Solteiro,0,Pós-graduação,7350,Autônomo,6,Cartão,1873,7,Bom,Não,850
CLI001254,60,Feminino,Viúvo,0,Fundamental,3057,Servidor Público,30,Consignado,5745,22,Bom,Não,846
CLI001255,36,Feminino,Solteiro,3,Pós-graduação,5903,Autônomo,3,Consignado,3171,48,Bom,Não,850
CLI001256,27,Masculino,Casado,2,Superior,4403,CLT,8,Pessoal,8902,15,Regular,Sim,608
CLI001257,29,Feminino,Solteiro,0,Superior,4187,Servidor Público,0,Pessoal,4155,23,Regular,Não,758
CLI001258,40,Feminino,Solteiro,1,Médio,1621,Autônomo,14,Consignado,2154,12,Bom,Não,755
CLI001259,50,Feminino,Viúvo,0,Superior,4857,CLT,10,Veículo,30117,30,Bom,Não,850
CLI001260,57,Feminino,Divorciado,3,Médio,3658,Servidor Público,30,Pessoal,6646,30,Bom,Não,831
CLI001261,71,Masculino,Casado,0,Fundamental,1517,Aposentado,0,Cartão,1804,9,Bom,Não,737
CLI001262,65,Feminino,Solteiro,1,Pós-graduação,6430,CLT,30,Pessoal,20196,27,Bom,Não,850
CLI001263,18,Feminino,Casado,2,Médio,1842,CLT,0,Cartão,1102,8,Bom,Não,784
CLI001264,58,Feminino,Solteiro,1,Superior,6376,Servidor Público,9,Cartão,2406,6,Ruim,Não,576
CLI001265,31,Feminino,Casado,0,Superior,4119,CLT,1,Consignado,5674,34,Bom,Não,850
CLI001266,41,Masculino,Solteiro,2,Médio,2934,Servidor Público,12,Cartão,1486,11,Bom,Não,850
CLI001267,44,Masculino,Divorciado,3,Pós-graduação,10514,Servidor Público,8,Consignado,5069,20,Ruim,Não,646
CLI001268,68,Masculino,Divorciado,0,Pós-graduação,5055,Aposentado,0,Veículo,53225,44,Bom,Não,850
CLI001269,41,Masculino,Divorciado,3,Pós-graduação,6523,CLT,18,Veículo,20337,28,Ruim,Sim,459
CLI001270,21,Feminino,Solteiro,2,Médio,2088,CLT,1,Cartão,3778,10,Regular,Sim,580
CLI001271,69,Masculino,Divorciado,2,Pós-graduação,5568,Aposentado,0,Pessoal,5466,14,Regular,Não,763
CLI001272,70,Feminino,Viúvo,3,Pós-graduação,6165,Aposentado,0,Consignado,6297,36,Bom,Não,850
CLI001273,62,Masculino,Casado,0,Superior,5173,Autônomo,7,Veículo,57932,26,Bom,Sim,698
CLI001274,23,Masculino,Solteiro,3,Superior,3749,Autônomo,0,Cartão,3154,7,Bom,Sim,655
CLI001275,39,Masculino,Casado,0,Superior,4164,Servidor Público,2,Cartão,4455,9,Bom,Não,850
CLI001276,26,Masculino,Casado,0,Médio,1832,CLT,7,Pessoal,5269,41,Ruim,Não,442
CLI001277,66,Masculino,Solteiro,3,Superior,3579,Aposentado,0,Cartão,2438,12,Bom,Não,808
CLI001278,22,Feminino,Solteiro,2,Superior,4035,Autônomo,2,Veículo,44956,32,Bom,Sim,625
CLI001279,27,Feminino,Casado,3,Superior,2452,Autônomo,4,Consignado,3575,35,Bom,Não,789
CLI001280,60,Feminino,Solteiro,3,Superior,4312,CLT,30,Pessoal,11372,38,Ruim,Sim,337
CLI001281,64,Masculino,Viúvo,1,Superior,5405,Autônomo,23,Veículo,26961,39,Ruim,Sim,334
CLI001282,29,Feminino,Casado,1,Médio,2080,CLT,2,Veículo,41483,41,Regular,Sim,598
CLI001283,39,Masculino,Casado,0,Pós-graduação,8903,Servidor Público,7,Consignado,4428,30,Ruim,Não,620
CLI001284,23,Feminino,Solteiro,1,Superior,5013,Servidor Público,2,Pessoal,14358,42,Bom,Sim,744
CLI001285,32,Masculino,Casado,2,Médio,3125,Servidor Público,10,Veículo,45971,28,Regular,Não,764
CLI001286,37,Masculino,Solteiro,2,Médio,2658,CLT,1,Veículo,21281,34,Regular,Não,766
CLI001287,35,Feminino,Solteiro,0,Médio,2341,CLT,1,Pessoal,7491,28,Bom,Não,850
CLI001288,47,Masculino,Viúvo,2,Médio,3893,Autônomo,20,Consignado,7520,26,Regular,Não,681
CLI001289,30,Feminino,Casado,2,Superior,3245,CLT,2,Veículo,40057,34,Bom,Não,850
CLI001290,25,Masculino,Solteiro,2,Médio,3180,Servidor Público,3,Consignado,7094,21,Bom,Não,850
CLI001291,75,Feminino,Divorciado,0,Pós-graduação,4711,Aposentado,0,Cartão,5234,8,Regular,Sim,584
CLI001292,72,Feminino,Divorciado,3,Superior,3266,Aposentado,0,Cartão,3810,11,Bom,Não,818
CLI001293,46,Feminino,Casado,0,Pós-graduação,8029,CLT,11,Cartão,549,6,Bom,Não,850
CLI001294,28,Masculino,Casado,3,Médio,2319,CLT,9,Veículo,51188,32,Bom,Não,819
CLI001295,43,Feminino,Casado,0,Médio,3376,Servidor Público,1,Veículo,64579,40,Ruim,Sim,375
CLI001296,56,Feminino,Solteiro,0,Médio,2584,CLT,9,Pessoal,5656,12,Bom,Não,833
CLI001297,51,Feminino,Solteiro,0,Superior,4995,CLT,18,Cartão,1103,9,Regular,Não,735
CLI001298,71,Feminino,Divorciado,2,Médio,2474,Aposentado,0,Consignado,3689,14,Bom,Não,791
CLI001299,43,Feminino,Divorciado,2,Superior,3785,CLT,22,Cartão,3589,8,Bom,Não,850
CLI001300,31,Masculino,Solteiro,1,Superior,3832,Autônomo,6,Cartão,4693,8,Ruim,Não,455
CLI001301,63,Feminino,Divorciado,0,Superior,5283,Autônomo,30,Pessoal,5960,39,Regular,Sim,581
CLI001302,56,Feminino,Solteiro,1,Médio,4102,Servidor Público,27,Consignado,3619,19,Bom,Não,850
CLI001303,70,Masculino,Solteiro,1,Pós-graduação,6566,Aposentado,0,Veículo,37139,24,Bom,Não,850
CLI001304,28,Feminino,Solteiro,1,Superior,3368,CLT,8,Pessoal,9600,12,Bom,Não,850
CLI001305,22,Masculino,Solteiro,3,Médio,2464,Autônomo,2,Consignado,2221,40,Regular,Sim,529
CLI001306,41,Feminino,Casado,3,Superior,6985,Servidor Público,14,Pessoal,5854,41,Bom,Não,850
CLI001307,29,Feminino,Solteiro,3,Superior,3370,CLT,1,Veículo,55575,42,Regular,Sim,605
CLI001308,25,Masculino,Casado,3,Superior,3026,CLT,1,Veículo,62840,45,Bom,Não,848
CLI001309,55,Feminino,Divorciado,2,Pós-graduação,7321,CLT,8,Veículo,54222,36,Regular,Sim,645
CLI001310,61,Masculino,Divorciado,2,Pós-graduação,10753,Autônomo,30,Pessoal,3105,27,Ruim,Sim,392
CLI001311,35,Masculino,Solteiro,0,Superior,3205,CLT,13,Pessoal,8324,41,Bom,Não,850
CLI001312,50,Masculino,Viúvo,0,Superior,5075,Servidor Público,6,Consignado,6023,47,Ruim,Não,596
CLI001313,30,Feminino,Casado,1,Médio,2413,CLT,8,Consignado,4442,24,Bom,Não,850
CLI001314,54,Masculino,Divorciado,0,Superior,4041,CLT,7,Veículo,55739,43,Bom,Sim,689
CLI001315,32,Feminino,Casado,1,Médio,2245,CLT,11,Pessoal,3162,20,Regular,Não,755
CLI001316,59,Masculino,Solteiro,2,Fundamental,2194,Servidor Público,14,Veículo,65412,41,Bom,Não,831
CLI001317,51,Feminino,Solteiro,1,Médio,3995,Servidor Público,18,Cartão,2491,6,Regular,Não,736
CLI001318,64,Feminino,Divorciado,2,Fundamental,2792,Servidor Público,15,Pessoal,4629,30,Bom,Não,840
CLI001319,68,Feminino,Solteiro,0,Fundamental,1492,Aposentado,0,Pessoal,1954,12,Bom,Não,738
CLI001320,67,Feminino,Casado,0,Superior,3999,Aposentado,0,Consignado,7316,48,Ruim,Não,473
CLI001321,33,Feminino,Solteiro,0,Pós-graduação,9126,Servidor Público,8,Consignado,13317,31,Bom,Não,850
CLI001322,27,Masculino,Solteiro,3,Médio,1977,Autônomo,4,Consignado,5840,13,Regular,Não,614
CLI001323,30,Feminino,Solteiro,2,Médio,2370,CLT,1,Veículo,49662,30,Bom,Não,850
CLI001324,63,Masculino,Divorciado,2,Pós-graduação,10835,Servidor Público,30,Pessoal,33232,37,Bom,Não,850
CLI001325,64,Masculino,Casado,0,Pós-graduação,8934,CLT,26,Pessoal,6796,14,Bom,Não,850
CLI001326,24,Masculino,Solteiro,2,Superior,3617,CLT,3,Pessoal,10046,36,Ruim,Sim,352
CLI001327,45,Feminino,Solteiro,2,Médio,2911,CLT,21,Consignado,5772,44,Bom,Não,850
CLI001328,43,Masculino,Casado,3,Pós-graduação,8240,Autônomo,24,Cartão,1667,8,Bom,Não,850
CLI001329,54,Masculino,Casado,0,Superior,6088,Autônomo,18,Consignado,4800,16,Regular,Sim,581
CLI001330,49,Feminino,Divorciado,3,Médio,2917,CLT,26,Cartão,1014,6,Bom,Não,844
CLI001331,29,Feminino,Casado,3,Médio,3129,Servidor Público,0,Cartão,4888,7,Bom,Não,850
CLI001332,62,Feminino,Solteiro,0,Pós-graduação,9260,Autônomo,5,Veículo,32637,35,Regular,Sim,615
CLI001333,49,Feminino,Divorciado,3,Médio,2445,CLT,7,Pessoal,6696,30,Regular,Não,750
CLI001334,49,Feminino,Divorciado,3,Pós-graduação,3980,Autônomo,30,Veículo,31959,46,Bom,Não,838
CLI001335,20,Feminino,Solteiro,0,Superior,5144,Servidor Público,0,Consignado,7194,21,Bom,Não,850
CLI001336,28,Masculino,Casado,3,Superior,4931,Servidor Público,2,Pessoal,6833,18,Regular,Não,777
CLI001337,56,Masculino,Solteiro,0,Superior,5649,CLT,19,Cartão,957,12,Regular,Não,803
CLI001338,48,Feminino,Viúvo,3,Pós-graduação,5116,Autônomo,11,Pessoal,4336,12,Regular,Não,786
CLI001339,27,Masculino,Casado,1,Superior,3831,CLT,7,Veículo,50256,44,Bom,Não,844
CLI001340,58,Masculino,Casado,2,Superior,5039,CLT,30,Cartão,1526,7,Regular,Não,798
CLI001341,32,Feminino,Casado,0,Pós-graduação,5742,Autônomo,6,Consignado,10663,48,Ruim,Sim,395
CLI001342,71,Masculino,Viúvo,3,Pós-graduação,4747,Aposentado,0,Pessoal,9068,20,Ruim,Não,482
CLI001343,52,Masculino,Divorciado,0,Pós-graduação,11116,Autônomo,22,Veículo,46675,25,Bom,Sim,737
CLI001344,53,Masculino,Solteiro,1,Médio,3769,Servidor Público,16,Pessoal,1591,38,Bom,Não,843
CLI001345,53,Feminino,Solteiro,0,Médio,2281,CLT,0,Consignado,4100,44,Regular,Não,724
CLI001346,61,Masculino,Casado,3,Médio,1739,Autônomo,3,Pessoal,3864,37,Regular,Não,634
CLI001347,61,Feminino,Solteiro,3,Médio,2422,Autônomo,24,Veículo,32018,45,Regular,Não,685
CLI001348,34,Masculino,Solteiro,2,Pós-graduação,8285,Servidor Público,3,Pessoal,15724,26,Regular,Não,850
CLI001349,74,Feminino,Viúvo,2,Médio,1760,Aposentado,0,Veículo,60518,25,Bom,Sim,594
CLI001350,73,Feminino,Solteiro,2,Médio,2055,Aposentado,0,Veículo,32357,37,Bom,Não,801
CLI001351,43,Feminino,Solteiro,3,Pós-graduação,7770,CLT,18,Consignado,10362,15,Regular,Não,826
CLI001352,31,Feminino,Solteiro,0,Médio,1440,Autônomo,2,Consignado,3456,17,Ruim,Sim,300
CLI001353,33,Masculino,Casado,1,Pós-graduação,5886,Autônomo,5,Cartão,4681,12,Regular,Não,783
CLI001354,24,Masculino,Casado,0,Superior,3368,CLT,2,Cartão,4850,8,Bom,Sim,704
CLI001355,66,Masculino,Casado,3,Pós-graduação,6379,Aposentado,0,Veículo,48531,32,Bom,Sim,734
CLI001356,29,Masculino,Casado,1,Médio,1987,CLT,8,Consignado,3763,46,Regular,Sim,523
CLI001357,45,Feminino,Casado,3,Médio,2773,CLT,12,Cartão,3197,7,Bom,Não,850
CLI001358,41,Masculino,Solteiro,3,Médio,3762,Servidor Público,20,Consignado,8365,14,Ruim,Sim,365
CLI001359,67,Masculino,Viúvo,3,Médio,1858,Aposentado,0,Cartão,2997,12,Regular,Não,652
CLI001360,36,Feminino,Solteiro,1,Superior,3036,Autônomo,1,Cartão,858,6,Bom,Não,827
CLI001361,29,Feminino,Solteiro,1,Superior,5135,Servidor Público,6,Consignado,9773,29,Bom,Não,850
CLI001362,65,Masculino,Casado,3,Superior,4241,Autônomo,30,Cartão,5477,12,Bom,Sim,630
CLI001363,23,Feminino,Casado,0,Superior,3655,Autônomo,4,Veículo,26618,41,Regular,Sim,529
CLI001364,58,Masculino,Solteiro,1,Pós-graduação,12330,Servidor Público,30,Cartão,4814,10,Regular,Não,850
CLI001365,43,Masculino,Solteiro,2,Médio,2715,CLT,8,Cartão,2819,6,Regular,Não,765
CLI001366,69,Masculino,Viúvo,2,Pós-graduação,5710,Aposentado,0,Cartão,4534,7,Regular,Não,794
CLI001367,46,Masculino,Divorciado,3,Superior,6720,Servidor Público,9,Consignado,7007,43,Ruim,Não,605
CLI001368,40,Feminino,Viúvo,3,Médio,2452,CLT,16,Veículo,67291,46,Regular,Não,757
CLI001369,32,Masculino,Casado,3,Superior,5572,Autônomo,6,Veículo,50577,41,Ruim,Sim,368
CLI001370,66,Masculino,Casado,2,Pós-graduação,5183,Aposentado,0,Veículo,39782,40,Bom,Não,850
CLI001371,70,Masculino,Divorciado,0,Fundamental,1437,Aposentado,0,Consignado,2984,19,Regular,Sim,499
CLI001372,19,Feminino,Solteiro,1,Médio,2083,Autônomo,0,Cartão,3786,12,Regular,Sim,531
CLI001373,63,Masculino,Divorciado,1,Superior,4155,CLT,25,Consignado,7243,40,Bom,Não,847
CLI001374,59,Masculino,Divorciado,2,Médio,3984,Servidor Público,10,Consignado,3721,33,Regular,Não,751
CLI001375,49,Masculino,Viúvo,3,Superior,4783,CLT,17,Cartão,5231,7,Bom,Não,850
CLI001376,64,Feminino,Viúvo,0,Fundamental,1189,Autônomo,6,Veículo,20666,43,Bom,Não,737
CLI001377,53,Feminino,Divorciado,2,Superior,4591,Autônomo,0,Veículo,28699,34,Ruim,Sim,300
CLI001378,36,Feminino,Solteiro,2,Médio,2345,Servidor Público,7,Veículo,38453,39,Ruim,Sim,396
CLI001379,69,Feminino,Divorciado,1,Pós-graduação,5515,Aposentado,0,Cartão,1373,8,Bom,Não,850
CLI001380,60,Feminino,Casado,3,Fundamental,1624,Autônomo,22,Consignado,2702,19,Ruim,Sim,300
CLI001381,28,Masculino,Solteiro,2,Superior,5493,Servidor Público,2,Consignado,3619,16,Bom,Não,850
CLI001382,75,Masculino,Solteiro,1,Fundamental,1238,Aposentado,0,Cartão,4110,7,Bom,Não,739
CLI001383,62,Feminino,Solteiro,3,Superior,4789,CLT,14,Cartão,4891,9,Bom,Não,850
CLI001384,39,Masculino,Solteiro,2,Superior,3355,Autônomo,11,Veículo,59105,38,Regular,Sim,567
CLI001385,30,Feminino,Casado,1,Médio,3240,Autônomo,1,Consignado,5522,17,Ruim,Não,456
CLI001386,64,Feminino,Viúvo,2,Fundamental,1946,Autônomo,30,Cartão,4839,12,Ruim,Sim,300
CLI001387,62,Masculino,Divorciado,0,Pós-graduação,5916,Autônomo,20,Cartão,879,8,Bom,Não,850
CLI001388,43,Feminino,Casado,3,Médio,3364,Autônomo,22,Veículo,41770,39,Bom,Sim,669
CLI001389,62,Feminino,Viúvo,3,Médio,3775,Autônomo,13,Cartão,4596,7,Bom,Não,778
CLI001390,30,Feminino,Solteiro,3,Superior,5723,Servidor Público,10,Consignado,9824,29,Bom,Não,850
CLI001391,63,Masculino,Casado,2,Superior,5502,Servidor Público,0,Pessoal,1341,33,Bom,Não,850
CLI001392,73,Feminino,Solteiro,1,Superior,3500,Aposentado,0,Cartão,4404,12,Regular,Não,708
CLI001393,36,Masculino,Solteiro,3,Superior,5431,Servidor Público,4,Veículo,63752,36,Bom,Não,850
CLI001394,64,Feminino,Viúvo,0,Superior,6674,Autônomo,3,Veículo,58420,27,Regular,Sim,585
CLI001395,56,Masculino,Solteiro,0,Fundamental,1921,CLT,11,Cartão,779,10,Bom,Não,791
CLI001396,70,Masculino,Divorciado,1,Pós-graduação,4666,Aposentado,0,Veículo,58860,28,Bom,Não,850
CLI001397,57,Feminino,Casado,2,Fundamental,1837,CLT,12,Pessoal,1401,37,Bom,Não,778
CLI001398,54,Masculino,Divorciado,3,Médio,3068,Autônomo,30,Cartão,4337,10,Bom,Não,766
CLI001399,19,Masculino,Solteiro,3,Médio,1828,CLT,0,Cartão,5397,11,Bom,Sim,616
CLI001400,34,Feminino,Casado,2,Superior,5829,Servidor Público,2,Pessoal,18146,26,Regular,Não,828
CLI001401,39,Masculino,Solteiro,2,Médio,2600,Servidor Público,13,Consignado,3724,37,Ruim,Não,544
CLI001402,35,Masculino,Solteiro,3,Pós-graduação,7197,CLT,9,Veículo,51050,26,Bom,Não,850
CLI001403,75,Feminino,Viúvo,2,Fundamental,1327,Aposentado,0,Pessoal,2984,12,Regular,Sim,482
CLI001404,38,Masculino,Casado,0,Médio,1775,Autônomo,18,Consignado,5130,30,Bom,Sim,587
CLI001405,35,Masculino,Solteiro,1,Médio,2057,CLT,9,Cartão,4117,6,Bom,Não,850
CLI001406,63,Masculino,Casado,1,Pós-graduação,11300,Servidor Público,30,Veículo,51047,35,Bom,Não,850
CLI001407,34,Feminino,Casado,0,Superior,4156,Servidor Público,1,Cartão,4096,9,Bom,Não,850
CLI001408,25,Masculino,Casado,0,Superior,4162,CLT,6,Consignado,2352,47,Bom,Não,850
CLI001409,61,Feminino,Divorciado,0,Fundamental,2104,CLT,30,Pessoal,6054,27,Bom,Não,822
CLI001410,50,Feminino,Divorciado,1,Médio,2874,CLT,0,Consignado,4002,13,Bom,Não,850
CLI001411,35,Masculino,Casado,1,Superior,4911,Servidor Público,6,Veículo,35515,25,Regular,Sim,638
CLI001412,31,Masculino,Solteiro,1,Médio,1836,CLT,5,Consignado,5410,47,Bom,Não,803
CLI001413,65,Masculino,Casado,3,Fundamental,2986,Servidor Público,30,Cartão,568,11,Bom,Não,842
CLI001414,28,Feminino,Casado,0,Médio,2727,Autônomo,9,Veículo,60058,28,Regular,Sim,533
CLI001415,18,Feminino,Solteiro,3,Médio,2227,CLT,0,Veículo,36686,29,Ruim,Sim,345
CLI001416,31,Masculino,Solteiro,0,Superior,5438,Servidor Público,11,Cartão,2378,11,Bom,Não,850
CLI001417,70,Feminino,Divorciado,2,Médio,2103,Aposentado,0,Cartão,1338,8,Regular,Sim,558
CLI001418,53,Feminino,Casado,0,Pós-graduação,8631,Servidor Público,28,Pessoal,8040,29,Bom,Não,850
CLI001419,75,Feminino,Divorciado,2,Médio,2161,Aposentado,0,Veículo,49061,45,Bom,Sim,657
CLI001420,41,Masculino,Casado,2,Pós-graduação,6529,CLT,8,Veículo,61564,41,Regular,Não,850
CLI001421,34,Masculino,Solteiro,2,Pós-graduação,9013,Autônomo,3,Veículo,23851,26,Bom,Não,850
CLI001422,27,Masculino,Solteiro,1,Médio,1813,Autônomo,8,Veículo,59160,32,Ruim,Sim,300
CLI001423,67,Masculino,Solteiro,3,Fundamental,1319,Aposentado,0,Veículo,43903,28,Ruim,Sim,300
CLI001424,25,Feminino,Casado,0,Superior,4256,Autônomo,4,Consignado,3812,38,Ruim,Sim,307
CLI001425,74,Masculino,Divorciado,0,Fundamental,1619,Aposentado,0,Veículo,51477,48,Bom,Não,744
CLI001426,25,Masculino,Solteiro,3,Médio,1875,CLT,6,Cartão,2784,12,Ruim,Não,427
CLI001427,65,Masculino,Viúvo,2,Fundamental,1608,Autônomo,22,Pessoal,2764,21,Bom,Não,706
CLI001428,25,Masculino,Solteiro,2,Médio,1819,CLT,5,Veículo,48470,32,Bom,Não,796
CLI001429,43,Masculino,Viúvo,1,Pós-graduação,8085,CLT,5,Veículo,21302,35,Regular,Não,850
CLI001430,52,Masculino,Casado,0,Médio,2295,CLT,8,Pessoal,4748,41,Ruim,Não,488
CLI001431,75,Masculino,Viúvo,3,Superior,4095,Aposentado,0,Consignado,3481,40,Bom,Não,804
CLI001432,28,Masculino,Casado,0,Médio,2839,Autônomo,2,Cartão,4193,9,Ruim,Sim,300
CLI001433,65,Feminino,Casado,1,Superior,5123,Autônomo,30,Veículo,54341,32,Ruim,Sim,337
CLI001434,39,Feminino,Solteiro,3,Pós-graduação,6574,CLT,10,Veículo,39593,32,Ruim,Não,574
CLI001435,64,Masculino,Divorciado,0,Médio,2584,Autônomo,9,Pessoal,7258,14,Regular,Sim,508
CLI001436,72,Masculino,Solteiro,3,Fundamental,1147,Aposentado,0,Pessoal,1515,31,Bom,Não,760
CLI001437,45,Feminino,Divorciado,0,Médio,2861,CLT,22,Cartão,4752,9,Bom,Não,850
CLI001438,44,Masculino,Casado,3,Superior,4412,Autônomo,17,Veículo,50936,25,Bom,Não,832
CLI001439,73,Masculino,Casado,0,Fundamental,1348,Aposentado,0,Veículo,20825,40,Bom,Sim,599
CLI001440,46,Masculino,Divorciado,2,Médio,2895,CLT,2,Pessoal,6073,19,Bom,Não,850
CLI001441,60,Masculino,Viúvo,1,Superior,6597,Autônomo,14,Consignado,4840,31,Ruim,Não,479
CLI001442,42,Feminino,Casado,2,Médio,2482,Autônomo,12,Veículo,65709,45,Bom,Não,782
CLI001443,70,Feminino,Solteiro,0,Superior,2791,Aposentado,0,Veículo,64317,48,Bom,Sim,659
CLI001444,25,Masculino,Casado,0,Superior,3807,Autônomo,1,Pessoal,10943,24,Bom,Não,790
CLI001445,47,Masculino,Solteiro,2,Pós-graduação,4296,Autônomo,15,Veículo,36206,31,Ruim,Não,498
CLI001446,55,Feminino,Viúvo,3,Médio,2831,Autônomo,27,Veículo,43965,29,Bom,Sim,615
CLI001447,67,Feminino,Divorciado,3,Fundamental,1327,Aposentado,0,Pessoal,4689,32,Regular,Sim,508
CLI001448,74,Feminino,Casado,2,Pós-graduação,5306,Aposentado,0,Cartão,1784,7,Bom,Não,850
CLI001449,42,Masculino,Solteiro,1,Superior,4712,CLT,8,Veículo,59081,25,Ruim,Sim,398
CLI001450,31,Masculino,Solteiro,3,Médio,2516,CLT,3,Consignado,2065,36,Ruim,Sim,380
CLI001451,38,Masculino,Casado,2,Médio,1936,CLT,1,Consignado,5602,39,Regular,Não,697
CLI001452,41,Feminino,Casado,0,Médio,2153,Autônomo,7,Pessoal,1974,21,Bom,Não,795
CLI001453,24,Feminino,Casado,1,Médio,2487,CLT,3,Cartão,804,8,Regular,Não,729
CLI001454,24,Feminino,Solteiro,1,Superior,4324,CLT,1,Veículo,67891,34,Bom,Não,847
CLI001455,38,Masculino,Casado,0,Médio,1570,Autônomo,6,Veículo,27934,48,Bom,Sim,580
CLI001456,61,Feminino,Solteiro,2,Superior,7484,Autônomo,27,Cartão,1060,9,Regular,Sim,565
CLI001457,19,Masculino,Solteiro,0,Médio,2225,CLT,0,Pessoal,7533,14,Regular,Não,743
CLI001458,20,Masculino,Casado,0,Superior,4492,CLT,1,Pessoal,8701,31,Ruim,Sim,369
CLI001459,73,Masculino,Solteiro,0,Médio,2088,Aposentado,0,Consignado,3190,19,Bom,Não,787
CLI001460,19,Masculino,Solteiro,0,Superior,3950,Servidor Público,0,Consignado,5070,33,Regular,Não,777
CLI001461,46,Feminino,Casado,1,Médio,4085,Autônomo,12,Consignado,6877,42,Ruim,Sim,317
CLI001462,32,Feminino,Solteiro,3,Médio,2056,CLT,13,Veículo,46510,43,Bom,Não,850
CLI001463,30,Masculino,Solteiro,3,Superior,3901,Servidor Público,6,Consignado,6427,26,Regular,Não,802
CLI001464,57,Feminino,Casado,1,Fundamental,2124,CLT,25,Pessoal,1682,18,Regular,Sim,598
CLI001465,70,Masculino,Casado,2,Fundamental,1230,Aposentado,0,Consignado,4232,30,Ruim,Sim,300
CLI001466,41,Masculino,Casado,2,Pós-graduação,7712,CLT,11,Cartão,5243,7,Regular,Não,850
CLI001467,63,Feminino,Solteiro,2,Superior,6729,Servidor Público,30,Pessoal,9481,37,Ruim,Não,551
CLI001468,39,Masculino,Solteiro,1,Superior,4010,CLT,10,Veículo,52427,32,Bom,Não,850
CLI001469,23,Masculino,Solteiro,0,Superior,5671,Autônomo,3,Pessoal,14951,40,Bom,Não,814
CLI001470,27,Masculino,Solteiro,1,Superior,5062,Servidor Público,4,Cartão,3870,6,Regular,Não,797
CLI001471,70,Masculino,Divorciado,0,Médio,2119,Aposentado,0,Veículo,45715,40,Bom,Sim,663
CLI001472,32,Feminino,Casado,1,Superior,3579,CLT,11,Pessoal,6779,15,Bom,Não,850
CLI001473,55,Masculino,Viúvo,2,Superior,6743,Servidor Público,21,Consignado,4349,42,Ruim,Não,542
CLI001474,26,Feminino,Casado,1,Médio,2687,Autônomo,1,Veículo,36861,38,Bom,Não,777
CLI001475,60,Masculino,Solteiro,1,Médio,4425,Servidor Público,28,Cartão,5281,12,Bom,Não,850
CLI001476,18,Feminino,Casado,2,Médio,2533,Autônomo,0,Pessoal,5875,23,Bom,Não,771
CLI001477,24,Masculino,Solteiro,2,Superior,3861,Autônomo,2,Veículo,38622,30,Ruim,Sim,300
CLI001478,63,Feminino,Solteiro,0,Médio,3082,Autônomo,13,Cartão,4902,10,Bom,Não,779
CLI001479,71,Masculino,Solteiro,0,Fundamental,1364,Aposentado,0,Cartão,4814,7,Regular,Sim,507
CLI001480,52,Feminino,Casado,3,Fundamental,1840,CLT,14,Consignado,5405,25,Regular,Não,696
CLI001481,33,Masculino,Casado,0,Superior,5026,Servidor Público,2,Pessoal,14884,27,Ruim,Não,583
CLI001482,50,Feminino,Divorciado,3,Pós-graduação,8151,CLT,3,Consignado,16324,20,Regular,Não,846
CLI001483,26,Masculino,Solteiro,2,Médio,2209,Autônomo,0,Veículo,56910,40,Regular,Sim,536
CLI001484,44,Feminino,Solteiro,0,Pós-graduação,5730,Autônomo,1,Consignado,6931,41,Bom,Não,850
CLI001485,39,Feminino,Solteiro,2,Pós-graduação,6882,Servidor Público,9,Veículo,46063,34,Ruim,Não,597
CLI001486,52,Feminino,Divorciado,0,Superior,6219,Servidor Público,17,Consignado,9780,32,Bom,Não,850
CLI001487,22,Feminino,Solteiro,3,Médio,1947,CLT,2,Veículo,27937,47,Bom,Sim,611
CLI001488,27,Feminino,Solteiro,1,Médio,2458,Servidor Público,8,Consignado,2755,13,Bom,Não,850
CLI001489,23,Feminino,Solteiro,1,Médio,2358,Autônomo,1,Consignado,5579,20,Regular,Não,687
CLI001490,43,Masculino,Divorciado,1,Médio,2804,CLT,13,Veículo,53086,43,Regular,Sim,601
CLI001491,42,Feminino,Casado,1,Médio,1519,Autônomo,3,Veículo,63236,31,Bom,Não,769
CLI001492,74,Masculino,Divorciado,3,Pós-graduação,5613,Aposentado,0,Consignado,11437,20,Bom,Não,850
